Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,RecordID
36,No,Travel_Rarely,1383,Research and Development,10,3,Life Sciences,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321.0,25949,7,Yes,13,3,4,1,15.0,1,3,12.0,8,5,7,101279
44,Yes,Travel_Frequently,429,Research and Development,1,2,Medical,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342.0,11092,1,Yes,12,3,3,3,6.0,2,2,5.0,3,2,3,101280
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071.0,12832,2,No,13,3,3,0,19.0,4,2,10.0,0,4,7,101281
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1797,3,Male,84,3,2,Sales Executive,4,Single,5813.0,13492,1,Yes,18,3,4,0,10.0,2,3,10.0,7,7,7,101282
33,No,Travel_Rarely,867,Research and Development,8,4,Life Sciences,1798,4,Male,90,4,1,Research Scientist,1,Married,3143.0,6076,6,No,19,3,2,1,14.0,1,3,10.0,8,7,6,101283
28,No,Travel_Rarely,1181,Research and Development,1,3,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,4945.5,5531,1,No,11,3,3,1,5.0,6,4,5.0,3,0,3,101284
39,No,Travel_Rarely,1253,Research and Development,10,1,Medical,1800,3,Male,65,3,3,Research Director,3,Single,13464.0,7914,7,No,21,4,3,0,9.0,3,3,4.0,3,2,2,101285
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1801,2,Male,98,2,2,Sales Executive,2,Single,7991.0,25166,8,No,15,3,3,0,6.0,3,3,2.0,2,2,2,101286
40,No,Travel_Rarely,616,Research and Development,2,2,Life Sciences,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377.0,25605,4,No,17,3,4,1,7.0,5,2,4.0,3,0,2,101287
42,No,Travel_Rarely,1128,Research and Development,13,3,Medical,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538.0,5696,5,No,18,3,3,2,10.0,2,2,5.0,0,0,0,101288
35,No,Non-Travel,1180,Research and Development,2,2,Medical,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762.0,24442,2,No,14,3,3,1,15.0,6,3,5.0,7,1,7,101289
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592.0,7129,5,No,13,3,4,3,13.0,3,3,11.0,10,3,8,101290
34,Yes,Travel_Frequently,234,Research and Development,9,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346.0,6208,4,No,17,3,3,1,11.0,3,2,7.0,1,0,7,101291
37,Yes,Travel_Rarely,370,Research and Development,32,4,Medical,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213.0,4992,1,No,15,3,2,0,10.0,4,1,10.0,3,0,8,101292
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4945.5,19188,2,No,18,3,4,1,7.0,6,3,2.0,1,2,2,101293
43,No,Non-Travel,343,Research and Development,9,3,Life Sciences,1813,1,Male,52,3,1,Research Scientist,3,Single,2438.0,24978,4,No,13,3,3,0,7.0,2,2,3.0,2,1,2,101294
41,No,Travel_Rarely,447,Research and Development,5,3,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870.0,15530,3,No,12,3,1,0,11.0,3,1,3.0,2,1,2,101295
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447.0,26458,0,Yes,13,3,4,1,23.0,3,4,22.0,14,13,5,101296
30,No,Travel_Rarely,1092,Research and Development,10,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667.0,2739,9,No,14,3,2,0,9.0,3,3,7.0,7,0,2,101297
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,2148.0,6889,0,Yes,11,3,3,0,6.0,3,3,5.0,1,1,4,101298
46,Yes,Travel_Rarely,261,Research and Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926.0,10842,4,No,22,4,4,1,13.0,2,4,9.0,7,3,7,101299
40,No,Travel_Rarely,1194,Research and Development,1,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513.0,9060,4,No,17,3,4,1,12.0,3,3,5.0,3,0,3,101300
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,6799.0,22128,1,No,21,4,3,2,10.0,5,3,10.0,8,4,8,101301
58,No,Non-Travel,350,Sales,2,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,16291.0,22577,4,No,22,4,4,1,37.0,0,2,16.0,9,14,14,101302
35,No,Travel_Rarely,185,Research and Development,23,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705.0,9696,0,No,16,3,2,1,6.0,2,4,5.0,4,0,3,101303
47,No,Travel_Rarely,1001,Research and Development,4,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333.0,19271,8,Yes,12,3,3,1,28.0,4,3,22.0,11,14,10,101304
40,No,Travel_Rarely,750,Research and Development,12,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448.0,10748,2,No,12,3,2,1,15.0,3,3,7.0,4,7,7,101305
54,No,Travel_Rarely,431,Research and Development,7,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,6854.0,15696,4,No,15,3,2,1,14.0,2,2,7.0,1,1,7,101306
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,9637.0,8277,2,No,14,3,4,2,9.0,3,3,3.0,2,2,2,101307
28,No,Travel_Rarely,1217,Research and Development,1,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,3591.0,12719,1,No,25,4,3,1,3.0,3,3,3.0,2,1,2,101308
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,5405.0,4244,2,Yes,20,4,1,2,20.0,4,2,4.0,2,0,3,101309
26,No,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684.0,9125,1,No,13,3,1,0,5.0,4,3,5.0,3,1,2,101310
58,No,Travel_Frequently,1216,Research and Development,15,4,Life Sciences,1837,1,Male,87,3,4,Research Director,3,Married,15787.0,21624,2,Yes,14,3,2,0,23.0,3,3,2.0,2,2,2,101311
18,No,Non-Travel,1431,Research and Development,14,3,Medical,1839,2,Female,33,3,1,Research Scientist,3,Single,1514.0,8018,1,No,16,3,3,0,0.0,4,1,0.0,0,0,0,101312
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842,4,Male,89,4,1,Human Resources,1,Married,2956.0,21495,0,No,17,3,3,0,2.0,4,3,1.0,0,0,0,101313
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844,1,Male,56,2,1,Human Resources,1,Divorced,2335.0,3157,4,Yes,15,3,4,3,4.0,3,3,2.0,2,2,0,101314
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1845,3,Female,67,3,2,Sales Executive,3,Married,5154.0,19665,4,No,22,4,2,2,10.0,3,4,8.0,7,5,7,101315
36,No,Travel_Rarely,430,Research and Development,2,4,Other,1847,4,Female,73,3,2,Research Scientist,2,Married,6962.0,19573,4,Yes,22,4,4,1,15.0,2,3,1.0,0,0,0,101316
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849,1,Male,92,3,2,Sales Executive,4,Married,5675.0,19246,1,No,20,4,3,1,7.0,5,3,7.0,7,7,7,101317
27,No,Travel_Frequently,1297,Research and Development,5,2,Life Sciences,1850,4,Female,53,3,1,Laboratory Technician,4,Single,2379.0,19826,0,Yes,14,3,3,0,6.0,3,2,5.0,4,0,2,101318
29,No,Travel_Frequently,574,Research and Development,20,1,Medical,1852,4,Male,40,3,1,Laboratory Technician,4,Married,3812.0,7003,1,No,13,3,2,0,11.0,3,4,11.0,8,3,10,101319
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853,4,Male,79,3,2,Sales Executive,4,Single,4648.0,26075,8,No,13,3,3,0,4.0,2,4,0.0,0,0,0,101320
42,No,Non-Travel,355,Research and Development,10,4,Technical Degree,1854,3,Male,38,3,1,Research Scientist,3,Married,2936.0,6161,3,No,22,4,2,2,10.0,1,2,6.0,3,3,3,101321
47,No,Travel_Rarely,207,Research and Development,9,4,Life Sciences,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105.0,5411,4,No,12,3,3,0,7.0,2,3,5.0,2,2,0,101322
46,No,Travel_Rarely,706,Research and Development,2,2,Life Sciences,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989,3,No,14,3,3,1,12.0,4,2,9.0,8,4,7,101323
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1858,3,Male,43,3,1,Human Resources,4,Divorced,2706.0,10494,1,No,15,3,2,1,3.0,2,3,3.0,2,2,2,101324
29,No,Travel_Rarely,726,Research and Development,29,1,Life Sciences,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384.0,21143,8,No,17,3,4,2,11.0,3,3,7.0,0,1,6,101325
42,No,Travel_Rarely,1142,Research and Development,8,3,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968.0,13624,4,No,13,3,4,0,8.0,3,3,0.0,0,0,0,101326
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,9907.0,26186,7,Yes,12,3,3,0,7.0,3,2,2.0,2,2,2,101327
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863,1,Female,45,4,4,Sales Executive,1,Divorced,13225.0,7739,2,No,12,3,4,1,25.0,5,3,19.0,17,2,8,101328
27,No,Travel_Rarely,728,Sales,23,1,Life Sciences,1864,2,Female,36,2,2,Sales Representative,3,Married,3540.0,7018,1,No,21,4,4,1,9.0,5,3,9.0,8,5,8,101329
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1865,4,Male,87,2,1,Human Resources,2,Married,2804.0,15434,1,No,11,3,4,0,1.0,3,3,1.0,0,0,0,101330
43,No,Travel_Rarely,823,Research and Development,6,3,Medical,1866,1,Female,81,2,5,Manager,3,Married,16790.5,22539,7,No,13,3,4,0,10.0,2,3,16.0,12,6,14,101331
48,No,Travel_Rarely,1224,Research and Development,10,3,Life Sciences,1867,4,Male,91,2,5,Research Director,2,Married,16790.5,13583,4,No,12,3,4,0,29.0,3,3,22.0,10,12,9,101332
29,Yes,Travel_Frequently,459,Research and Development,24,2,Life Sciences,1868,4,Male,73,2,1,Research Scientist,4,Single,2439.0,14753,1,Yes,24,4,2,0,10.0,3,2,1.0,0,1,0,101333
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869,3,Female,64,3,3,Sales Executive,2,Married,7314.0,14011,5,No,21,4,3,3,14.0,2,3,8.0,7,0,7,101334
27,No,Travel_Frequently,1131,Research and Development,15,3,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,4774.0,23844,0,No,19,3,4,1,8.0,2,2,7.0,6,7,3,101335
39,No,Travel_Rarely,835,Research and Development,19,4,Other,1871,4,Male,41,3,2,Research Scientist,4,Divorced,3902.0,5141,8,No,14,3,2,3,7.0,2,3,5.0,2,2,2,101336
55,No,Travel_Rarely,836,Research and Development,2,4,Technical Degree,1873,2,Male,98,2,1,Research Scientist,4,Married,2662.0,7975,8,No,20,4,2,1,19.0,2,4,5.0,2,0,4,101337
28,No,Travel_Rarely,1172,Sales,3,3,Life Sciences,1875,2,Female,78,3,1,Sales Representative,2,Married,2856.0,3692,1,No,19,3,4,1,1.0,3,3,1.0,0,0,0,101338
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1876,2,Male,89,3,1,Sales Representative,4,Single,1081.0,16019,1,No,13,3,3,0,1.0,3,2,1.0,0,0,0,101339
22,Yes,Travel_Rarely,391,Research and Development,7,1,Life Sciences,1878,4,Male,75,3,1,Research Scientist,2,Single,2472.0,26092,1,Yes,23,4,1,0,1.0,2,3,1.0,0,0,0,101340
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880,2,Female,63,2,2,Sales Executive,3,Married,4945.5,6060,1,Yes,13,3,1,1,10.0,4,3,10.0,9,1,7,101341
36,No,Travel_Rarely,311,Research and Development,20,3,Life Sciences,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624,1,No,11,3,1,1,10.0,2,3,10.0,8,0,2,101342
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882,3,Male,64,3,3,Sales Executive,4,Married,9713.0,24444,2,Yes,13,3,4,3,9.0,3,3,5.0,3,1,0,101343
29,No,Travel_Rarely,592,Research and Development,7,3,Life Sciences,1883,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,19384,3,No,14,3,2,0,11.0,2,3,3.0,2,1,2,101344
37,No,Travel_Rarely,783,Research and Development,7,4,Medical,1885,4,Male,78,3,2,Research Scientist,1,Married,4284.0,13588,5,Yes,22,4,3,1,16.0,2,3,5.0,3,0,4,101345
35,No,Travel_Rarely,219,Research and Development,16,2,Other,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388,0,Yes,11,3,4,0,4.0,2,3,3.0,2,0,2,101346
45,No,Travel_Rarely,556,Research and Development,25,2,Life Sciences,1888,2,Female,93,2,2,Manufacturing Director,4,Married,5906.0,23888,0,No,13,3,4,2,10.0,2,2,9.0,8,3,8,101347
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890,2,Male,94,2,2,Human Resources,4,Single,3886.0,4223,1,No,21,4,4,0,10.0,2,2,10.0,1,0,8,101348
40,No,Travel_Rarely,1137,Research and Development,1,4,Life Sciences,1892,1,Male,98,3,4,Manager,1,Divorced,16790.5,18991,2,No,11,3,1,1,22.0,3,3,19.0,7,11,16,101349
26,No,Travel_Rarely,482,Research and Development,1,2,Life Sciences,1893,2,Female,90,2,1,Research Scientist,3,Married,2933.0,14908,1,Yes,13,3,3,1,10.0,3,2,1.0,0,1,0,101350
27,No,Travel_Rarely,511,Sales,2,2,Medical,1898,1,Female,89,4,2,Sales Executive,3,Single,6500.0,26997,0,No,14,3,2,0,9.0,5,2,8.0,7,0,7,101351
48,No,Travel_Frequently,117,Research and Development,22,3,Medical,1900,4,Female,58,3,4,Manager,4,Divorced,16790.5,2437,3,No,11,3,2,1,24.0,3,3,22.0,17,4,7,101352
44,No,Travel_Rarely,170,Research and Development,1,4,Life Sciences,1903,2,Male,78,4,2,Healthcare Representative,1,Married,5033.0,9364,2,No,15,3,4,1,10.0,5,3,2.0,0,2,2,101353
34,Yes,Non-Travel,967,Research and Development,16,4,Technical Degree,1905,4,Male,85,1,1,Research Scientist,1,Married,2307.0,14460,1,Yes,23,4,2,1,5.0,2,3,5.0,2,3,0,101354
56,Yes,Travel_Rarely,1162,Research and Development,24,2,Life Sciences,1907,1,Male,97,3,1,Laboratory Technician,4,Single,2587.0,10261,1,No,16,3,4,0,5.0,3,3,4.0,2,1,0,101355
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1908,3,Male,33,2,2,Sales Executive,2,Married,5507.0,16822,2,No,16,3,3,2,12.0,1,1,4.0,2,1,3,101356
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1909,3,Female,54,3,2,Sales Executive,2,Married,4393.0,26841,5,No,21,4,3,1,14.0,3,3,5.0,4,1,4,101357
42,No,Travel_Rarely,1396,Research and Development,6,3,Medical,1911,3,Male,83,3,3,Research Director,1,Married,13348.0,14842,9,No,13,3,2,1,18.0,3,4,5.0,7,5,7,101358
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583.0,20115,2,Yes,11,3,4,1,8.0,2,3,5.0,2,1,4,101359
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,8103.0,16495,3,Yes,12,3,3,0,9.0,3,2,4.0,2,0,1,101360
31,No,Travel_Rarely,471,Research and Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,4945.5,16031,8,No,12,3,2,1,4.0,0,2,5.0,2,2,2,101361
26,No,Travel_Frequently,1096,Research and Development,6,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544.0,7102,0,No,18,3,1,1,8.0,3,3,7.0,7,7,7,101362
45,No,Travel_Frequently,1297,Research and Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399.0,14511,4,No,12,3,3,0,12.0,3,3,4.0,2,0,3,101363
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487.0,10410,1,No,14,3,2,0,10.0,2,2,10.0,4,0,9,101364
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834.0,19255,1,Yes,12,3,3,1,7.0,2,3,7.0,7,0,7,101365
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091.0,10642,1,No,17,3,4,0,1.0,3,3,1.0,0,0,0,101366
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736.0,3987,6,No,19,3,3,1,10.0,1,3,3.0,2,1,2,101367
27,No,Travel_Rarely,1354,Research and Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,2226.0,6073,1,No,11,3,3,1,6.0,3,2,5.0,3,1,2,101368
34,No,Travel_Frequently,735,Research and Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747.0,26496,1,Yes,15,3,2,0,16.0,3,3,15.0,10,6,11,101369
36,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,9854.0,23352,3,Yes,11,3,4,0,6.0,0,3,2.0,0,2,2,101370
47,No,Non-Travel,1169,Research and Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,5467.0,2125,8,No,18,3,3,1,16.0,4,4,8.0,7,1,7,101371
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,5380.0,20328,4,No,16,3,3,1,6.0,3,3,0.0,0,0,0,101372
39,No,Travel_Rarely,867,Research and Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,12315,1,No,25,4,4,1,10.0,3,3,10.0,0,7,9,101373
38,No,Travel_Frequently,1394,Research and Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133.0,18115,1,Yes,16,3,3,1,20.0,3,3,20.0,11,0,7,101374
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,16790.5,11761,4,Yes,13,3,3,1,10.0,2,2,1.0,0,0,0,101375
32,Yes,Travel_Frequently,238,Research and Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432.0,15318,3,Yes,14,3,1,0,8.0,2,3,4.0,1,0,3,101376
38,No,Travel_Rarely,1206,Research and Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771.0,14293,2,No,19,3,4,2,10.0,0,4,5.0,2,0,3,101377
49,No,Travel_Frequently,1064,Research and Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,16790.5,13738,3,No,15,3,4,0,28.0,3,3,5.0,4,4,3,101378
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087.0,2900,3,Yes,12,3,3,2,14.0,4,3,0.0,0,0,0,101379
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,2863.0,19555,1,No,12,3,1,0,1.0,2,3,1.0,0,0,0,101380
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561.0,15975,0,No,16,3,4,1,6.0,2,1,5.0,3,0,4,101381
28,No,Non-Travel,1103,Research and Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144.0,2122,1,No,14,3,3,0,5.0,3,2,5.0,3,1,4,101382
31,No,Non-Travel,976,Research and Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995,1,Yes,13,3,4,1,4.0,3,4,4.0,2,2,3,101383
36,No,Non-Travel,1351,Research and Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810.0,9238,1,No,22,4,2,0,10.0,3,3,5.0,4,0,2,101384
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888.0,6770,1,No,21,4,1,0,14.0,3,2,14.0,8,2,1,101385
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,22914,1,No,18,3,3,1,9.0,2,2,8.0,7,1,1,101386
26,No,Travel_Rarely,157,Research and Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867.0,20006,0,No,13,3,4,0,8.0,6,2,7.0,7,7,6,101387
29,No,Travel_Rarely,136,Research and Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373.0,6225,0,No,12,3,1,1,6.0,5,2,5.0,3,0,2,101388
32,No,Non-Travel,1146,Research and Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,16542,5,No,18,3,2,1,9.0,6,3,5.0,1,1,2,101389
31,No,Travel_Frequently,1125,Research and Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5003.0,5771,1,No,21,4,2,0,10.0,6,3,10.0,8,8,7,101390
28,Yes,Travel_Rarely,1404,Research and Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367.0,18779,5,No,12,3,1,1,6.0,2,2,4.0,1,0,3,100266
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858.0,11473,4,No,14,3,1,0,20.0,3,2,1.0,0,0,0,101392
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204.0,13586,1,Yes,11,3,4,0,10.0,2,3,10.0,8,0,9,101393
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105.0,5099,1,No,14,3,1,0,7.0,5,3,7.0,7,0,7,101394
32,No,Travel_Rarely,1373,Research and Development,5,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679.0,10138,8,No,24,4,2,0,8.0,1,3,1.0,0,0,0,101395
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617.0,21075,1,Yes,11,3,3,0,10.0,4,3,10.0,7,0,8,101396
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448.0,5843,6,Yes,13,3,2,0,15.0,2,2,2.0,2,2,2,101397
54,No,Travel_Rarely,155,Research and Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,4945.5,22474,3,No,11,3,3,2,9.0,6,2,4.0,3,2,3,101398
33,No,Travel_Frequently,1303,Research and Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968.0,18079,1,No,20,4,3,3,9.0,2,3,9.0,7,2,8,101399
43,No,Travel_Rarely,574,Research and Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510.0,16873,1,No,17,3,2,1,10.0,1,3,10.0,9,0,9,101400
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991.0,5224,0,Yes,11,3,2,1,7.0,2,3,6.0,2,1,2,101401
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,16790.5,25811,4,Yes,18,3,1,1,35.0,0,3,10.0,9,1,4,101402
31,No,Travel_Rarely,1276,Research and Development,2,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.0,17536,1,Yes,11,3,3,3,1.0,4,3,1.0,0,0,0,101403
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341.0,25098,0,No,12,3,1,0,21.0,3,3,20.0,8,11,10,101404
42,No,Non-Travel,335,Research and Development,23,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,4332.0,14811,1,No,12,3,4,0,20.0,2,3,5.0,9,3,7,101405
31,No,Non-Travel,697,Research and Development,10,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,11031.0,26862,4,No,20,4,3,1,13.0,2,4,11.0,7,4,8,101406
54,No,Travel_Rarely,157,Research and Development,10,3,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440.0,25198,6,Yes,19,3,4,0,9.0,3,3,5.0,2,1,4,101407
24,No,Travel_Rarely,771,Research and Development,1,2,Life Sciences,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617.0,14120,1,No,12,3,2,0,4.0,2,2,4.0,3,1,2,101408
23,No,Travel_Rarely,571,Research and Development,12,2,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647.0,13672,1,No,13,3,3,0,5.0,6,4,5.0,2,1,4,101409
40,No,Travel_Frequently,692,Research and Development,11,3,Technical Degree,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,26849,1,No,11,3,1,1,10.0,2,4,10.0,9,9,4,101410
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,5677.0,4258,3,No,14,3,3,1,15.0,4,3,11.0,8,5,10,101411
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Married,2187.0,19655,4,No,14,3,3,0,6.0,3,3,2.0,0,1,2,101412
30,No,Travel_Rarely,911,Research and Development,1,2,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748.0,4077,1,No,13,3,3,0,12.0,6,2,12.0,8,1,7,101413
36,No,Travel_Rarely,977,Research and Development,2,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977.0,7298,6,Yes,19,3,3,1,7.0,2,2,2.0,2,0,2,101414
47,No,Travel_Rarely,1180,Research and Development,25,3,Medical,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,13084,2,No,23,4,2,0,25.0,3,3,17.0,14,12,11,101415
33,No,Non-Travel,1313,Research and Development,1,2,Medical,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008.0,20439,1,No,12,3,3,3,1.0,2,2,1.0,1,0,0,101416
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,4440.0,7636,0,No,15,3,1,2,16.0,3,3,15.0,13,5,8,101417
